merchant_id,payment_month,mtu_type,txn_count,gmv,churn_month
HMvUeK2O6Njcoi,2023-02-01,Revived,3,135857.0,2023-03-01
HNdFDcwOY6x2hk,2021-08-01,Retained,1,19500.0,2021-09-01
HQ15N9890T7ZID,2022-02-01,Retained,1,1.0,
HULHi6YZ0bwysj,2021-08-01,Retained,16,93440.0,
HXLvnj6zMVJ0XV,2023-02-01,Retained,5,3568.45,
HqVBLXcYfboO05,2021-11-01,Retained,5,6448.0,
HtMRnIsKm0ypmZ,2022-03-01,Retained,127,1338144.0,
HxL51Hg1vX1KvW,2021-10-01,Retained,2,11205.0,
HxP8zBqLIUP17J,2023-04-01,Retained,18,43530.6,
I2Om01nIS6AI4c,2022-06-01,Retained,93563,968944569.17,
I2Om01nIS6AI4c,2022-12-01,Retained,244759,3458222172.6,
I5fUxYPhH8LNj7,2022-04-01,Retained,3,12420.0,
9bEsFmud8Y4GXc,2021-08-01,Retained,27,3079.8,
9bEsFmud8Y4GXc,2022-02-01,Retained,15,17287.0,
9bEsFmud8Y4GXc,2023-05-01,Retained,14,27436.0,
ChCklepC25ITiV,2021-11-01,Retained,12,311378.02,
ChCklepC25ITiV,2023-06-01,Retained,47,1757172.39,
CvD1ybkoTvp2W1,2022-01-01,Retained,1,2993.0,
DEymv5gAtYpeuy,2023-02-01,Retained,4972,1641328.0,
At9698PiWjNBnq,2021-11-01,Retained,4,50621.0,
At9698PiWjNBnq,2023-02-01,Retained,13,321233.0,
BUWsUKtCpVVCdX,2021-09-01,Retained,5,14.0,
CzspcxwYz6KfvI,2021-10-01,Retained,492,630080.71,
CzspcxwYz6KfvI,2022-06-01,Retained,316,548307.81,
CzspcxwYz6KfvI,2022-12-01,Retained,436,511259.41,
D0n7zENeGs1lsA,2022-12-01,Revived,11,866901.0,
GPBAWcGk3nM6Wh,2022-07-01,Retained,76,387136.0,
GQS7tDDQwvcutT,2021-08-01,Retained,92,192352.0,
GQS7tDDQwvcutT,2022-02-01,Retained,62,129496.0,
GQonHsMxgNcEbc,2022-04-01,Retained,5,2050.0,
GQonHsMxgNcEbc,2023-05-01,Retained,1,699.0,
GdNkikMriKMRWA,2022-03-01,Retained,45,234646.0,
GdNkikMriKMRWA,2022-10-01,Retained,12,45695.0,
GdNkikMriKMRWA,2022-11-01,Retained,8,44900.0,
GfpjA70zxvS9zF,2022-07-01,Retained,24,139719.6,
GfpjA70zxvS9zF,2022-10-01,Retained,4,9027.0,
Gwmq8XvyaAjMgt,2022-01-01,Retained,1,500.0,
H0kKASYIYrgFXg,2022-02-01,Retained,26,20905.3,
H7U12Bjp9kQuH7,2021-11-01,Retained,5,2750.0,
HF0aTuC9SJxyVn,2022-03-01,Retained,3,5461.05,
Hod4BwliaNS6bo,2021-09-01,New,21,1660.75,
99gk0nybQveUqi,2022-01-01,Retained,2,6000.0,
99gk0nybQveUqi,2022-02-01,Retained,1,5000.0,
99gk0nybQveUqi,2022-11-01,Retained,1,5000.0,
9CH2wg9lF7Tmpx,2021-07-01,New,1,1.05,2021-08-01
HL4MkkMkRZ4vsa,2022-03-01,Revived,1,2858.0,2022-04-01
HM57EfLwNhBXoa,2021-12-01,Retained,3,2365.0,
HN1HSxvsJSNWHM,2021-12-01,Retained,5,495.0,
HUWADEAPuhZWrN,2021-07-01,New,1,1.0,2021-08-01
HVgnVRigv1pofU,2022-01-01,Retained,11,11026.2,
HVgnVRigv1pofU,2022-02-01,Retained,5,4550.0,
HVgnVRigv1pofU,2023-05-01,Retained,29,50950.0,
HYKqlEgIgWouYp,2021-09-01,Retained,2,1250.0,2021-10-01
HfRgIAr8chaj1r,2021-10-01,Retained,4,2279.16,2021-11-01
HjV6gVuDF4hhKn,2021-12-01,New,3,4500.0,
HjV6gVuDF4hhKn,2022-02-01,Retained,36,53501.0,
DKkW5Knm1a7LTU,2021-11-01,Retained,105,1301980.0,
DKkW5Knm1a7LTU,2022-02-01,Retained,103,1383416.0,
DKkW5Knm1a7LTU,2023-02-01,Retained,53,721218.0,
Dm52kbvpg6Gjd9,2021-07-01,New,54,29740.7,
Dm52kbvpg6Gjd9,2022-03-01,Retained,40,24032.2,
DoCj2xd9tbvWm0,2021-11-01,Retained,1,400.0,
EbBW5vMiDqkxjU,2022-02-01,Retained,41,8958.0,
EbBW5vMiDqkxjU,2022-06-01,Retained,26,7174.0,
EbBW5vMiDqkxjU,2022-12-01,Retained,14,3308.0,
IJX0CF77XUWVrH,2021-11-01,New,1,4371.8,
IJuzJP99eICR21,2021-12-01,Retained,34,17061.0,
Hsw3iYKBna7ItS,2021-12-01,New,1,10.0,
HuD1urXU61y00j,2022-04-01,Retained,1,1330.0,
HuD1urXU61y00j,2023-03-01,Retained,2,1199.0,
HunDvPsGaOOeeU,2023-01-01,New,1,2931.7,
9QKJLOsZ10ax60,2022-03-01,Retained,12,13607.2,
9QKJLOsZ10ax60,2023-03-01,Retained,17,610289.0,
AiHU0kFfJRxvNh,2021-11-01,Retained,103,743887.0,
AiHU0kFfJRxvNh,2022-02-01,Retained,33,46506.0,
AiHU0kFfJRxvNh,2022-04-01,Retained,67,546819.0,
AiHU0kFfJRxvNh,2023-02-01,Retained,59,37711.0,
BnkxtSvjYyiYpg,2022-04-01,Revived,3,55854.0,
Btigbv8onFKvGM,2021-09-01,New,2,2.0,
CgZhymWKastBVv,2021-08-01,Retained,9,103900.0,
BsdHpv02G2I4ns,2022-10-01,Retained,6,4645.0,
Ctut3zW8LpxYGK,2022-07-01,Retained,4,32788.0,
Cw7iLofHoQ9Xfb,2022-06-01,Retained,3,1514.74,
CwmlKSXYfg2oEy,2022-12-01,Retained,75,235253.32,
D0cDsu27sdlOjF,2021-08-01,Retained,22337,57625143.15,
D0cDsu27sdlOjF,2022-03-01,Retained,39155,115483890.04,
D0cDsu27sdlOjF,2022-12-01,Retained,40607,104366925.1,
D55L9UveGxUpox,2022-03-01,Retained,3,26669.0,
DAwp5Zsmf3SZCi,2022-03-01,New,1,1.0,2022-04-01
DDFB5vRjDxgRPw,2021-07-01,New,25,54920.0,
DDFB5vRjDxgRPw,2022-03-01,Retained,17,55589.0,
DDFB5vRjDxgRPw,2022-04-01,Retained,7,13035.0,
DDFB5vRjDxgRPw,2022-10-01,Retained,21,105151.0,
DIwp5Aw1ku7Owg,2021-08-01,Retained,101,56876.16,
DIwp5Aw1ku7Owg,2023-03-01,Retained,19,100957.66,
Gln3Uc83zsx97L,2023-03-01,Retained,3,111.0,
GvWmDhMfYy0O8I,2021-07-01,New,27,18400.0,
GvWmDhMfYy0O8I,2021-08-01,Retained,27,23050.0,
Gvg33g2D6QyW7C,2021-09-01,New,1,60.0,2021-10-01
KDy2u56waertLI,2022-12-01,New,5,2014.0,
KGbVgbn7q24peA,2023-01-01,Revived,3,90.0,2023-02-01
KJPyxcQav7jBov,2022-10-01,Retained,6,10640.0,
IObgte780jtUw8,2022-02-01,New,65,22350.3,
IQvSqpVcB987LW,2021-11-01,New,1,100.0,
IRJwmzS2ZiuBIf,2022-01-01,Retained,9,290470.0,
IRJwmzS2ZiuBIf,2022-09-01,Retained,8,223212.75,
ITltZeOPw2gXoi,2022-07-01,Revived,1,80.0,2022-08-01
IU7V344Fj6Kwty,2022-11-01,Retained,1,5087.0,2022-12-01
Iepv2QGlVxNekd,2023-06-01,Revived,1,3800.07,2023-07-01
IfY2A59l0MXyuW,2022-03-01,Retained,60,2535438.57,
IfY2A59l0MXyuW,2023-02-01,Retained,6,165911.18,
InwlH7ZoqR9uqQ,2022-02-01,New,143,196317.29,
InwlH7ZoqR9uqQ,2022-03-01,Retained,175,253146.65,
Ip2TVPQ87zKLmd,2023-02-01,Retained,16,11658.0,
IvVYNw2XBnWFXs,2022-12-01,Retained,10,10198.3,
J8HhUeTKBUMGHV,2022-07-01,Retained,2,8803.0,
J8HhUeTKBUMGHV,2022-10-01,Retained,24,49150.0,
JVNlzfbtnckP1j,2022-09-01,Retained,22,2178.0,
JVpPu9Nx6iafaU,2023-05-01,Retained,3774,6814776.55,
JmoXwx8glA8ECW,2022-10-01,Retained,1,20475.0,
JrwiwRY9yZTVhp,2023-03-01,Retained,26,267800.0,
F6S3xVknGkxmVt,2021-08-01,Retained,32,6985.0,
F6S3xVknGkxmVt,2021-12-01,Retained,46,20842.0,
FCLI9YHrVfzSLU,2021-11-01,Retained,332,677190.0,
FCLI9YHrVfzSLU,2022-03-01,Retained,385,861446.0,
FCLI9YHrVfzSLU,2023-02-01,Retained,285,622721.76,
FJTJVhOevk86oR,2021-07-01,New,5,3830.0,
FJTJVhOevk86oR,2022-03-01,Retained,9,3950.0,
FJTJVhOevk86oR,2022-09-01,Retained,32,12619.0,
FJTJVhOevk86oR,2022-10-01,Retained,26,11457.0,
FJTJVhOevk86oR,2023-06-01,Retained,54,36515.45,
FNjTTlDZpEBBOI,2023-05-01,Retained,5,11700.0,
FNkjT4jlP2BIBW,2021-12-01,Retained,8,21588.0,
FNkjT4jlP2BIBW,2022-11-01,Retained,170,182156.96,
FNkjT4jlP2BIBW,2023-02-01,Retained,66,53656.96,
FQUZ4khGYYTfo6,2021-10-01,Retained,6,15894.0,
FQUZ4khGYYTfo6,2022-06-01,Retained,12,41500.0,
FQUZ4khGYYTfo6,2022-11-01,Retained,9,39007.0,
FQUZ4khGYYTfo6,2022-12-01,Retained,10,45010.0,
8L8yxuuJAj667D,2021-08-01,Retained,3,13114.0,
AdnOyScD3PT5WB,2023-04-01,Retained,31,117610.47,2023-05-01
Br44anoUpvnDDQ,2022-04-01,Retained,18,59769.36,
Br44anoUpvnDDQ,2022-09-01,Retained,7,15996.0,
D6zD4GQaEU9T9x,2021-07-01,New,179,472621.04,
DRUdcjoqx7I3Qt,2022-07-01,Retained,36,21022.0,
JqmnKwXgaF6KM3,2022-09-01,Revived,1,10.0,2022-10-01
I1J7o8WKfp79PY,2021-09-01,New,2,5.0,2021-10-01
K6b8PYjxeQIlWx,2022-09-01,New,3,848.09,
KD3qHq1voI7eoD,2023-04-01,Retained,24,2228.0,2023-05-01
KZed2iRfJPmZu1,2023-04-01,Retained,3,170120.0,2023-05-01
Kh0OnCuBhpQAtW,2023-03-01,Retained,515,1703107.0,
Kil1G3tkMEwZ4z,2022-11-01,New,4,472.0,
IBRGvhdSCVg7y0,2021-11-01,New,1,450.0,2021-12-01
IEEIQFRiHxQ12Z,2021-11-01,Retained,1,40500.0,2021-12-01
FJzcgU5YdvuVa5,2022-07-01,Revived,1,25000.0,
FOhI0Ko9EcGibs,2021-09-01,Retained,1,4000.0,2021-10-01
FPSX6ViRdFO4NV,2022-09-01,Retained,13,8916.0,
FT2dv2buJufTRQ,2022-11-01,Retained,16,3184.0,
Fbw1ooQg5kLEDw,2023-04-01,Retained,1,700.0,2023-05-01
FgqUR9RYQ63j1T,2022-11-01,Retained,1,690.0,
FrQS8Eh4Qm12U2,2021-07-01,New,38,14136.0,
G2dluoPvt3uZ9k,2022-06-01,New,1,500.0,2022-07-01
GJHf9suKIhtiuA,2021-08-01,Retained,51642,53817314.01,
GJHf9suKIhtiuA,2022-07-01,Retained,88445,82071084.57,
DFzHJnASzPuAp1,2022-09-01,Revived,15,169089.05,
DP85xKjEYGycO1,2021-08-01,Retained,2,13200.73,
DdjQMSaDCdzREx,2022-07-01,New,1,1801.0,
DdjQMSaDCdzREx,2022-11-01,Revived,7,118088.0,
EFSTBGOdiG24XK,2022-11-01,Retained,7,66797.0,
EGAcuPAB5dM19u,2021-08-01,Retained,2377,3187562.85,
EGAcuPAB5dM19u,2022-07-01,Retained,2968,3690876.63,
EoKTLkMrKtZdFD,2021-08-01,New,3,985.0,
EzglBgIlqIpsia,2021-08-01,Retained,56,332500.0,
EzglBgIlqIpsia,2022-07-01,Retained,8,31500.0,
F9uCKyMfvb7LSj,2022-09-01,Retained,76,123194.0,
FEfZrPDVPlHrsi,2023-04-01,Revived,1,1630.98,2023-05-01
FMd2ubooUqWKGQ,2021-11-01,Revived,2,6362.0,2021-12-01
Fg590f9lka1TLg,2022-07-01,Retained,1,15475.57,
FgSMkVDGFUJjLU,2022-02-01,Retained,1,8000.0,2022-03-01
Fourff7VTrIqF9,2022-09-01,Retained,1,6500.0,
FxPgUJ9XrXbfm7,2022-09-01,Retained,4,112410.0,
G8uu3wzxhbud6g,2021-08-01,New,2,1000.0,
CydhJgBHoG5e5S,2021-08-01,Retained,10,389110.0,
CydhJgBHoG5e5S,2022-07-01,Retained,9,941471.0,
D2Gpw7j39xyIw8,2023-04-01,Revived,2,600.0,2023-05-01
DVUA8Geasya3uy,2022-09-01,Retained,3,9488.7,
DWAhMqVok7cLS3,2022-09-01,Retained,36,46354.0,
DdOawaJFrXf8cF,2021-11-01,Revived,1,41000.0,2021-12-01
DkS3vKAbFrRejS,2021-08-01,Retained,11,318015.0,
EFtnbHQ0HPPaPn,2021-08-01,Retained,2,121376.62,
DLfm3BPiM9PlwE,2023-06-01,Retained,4,193250.0,2023-07-01
DcFvqxqMpV6GVC,2022-01-01,Retained,4,115628.5,
Dflk8Qfovc7Gws,2022-06-01,Retained,5,7950.0,
Dflk8Qfovc7Gws,2022-12-01,Retained,4,5178.0,
E7b6dPZpFs6fYS,2022-10-01,Retained,10,900857.52,
EHk8edMtiJG8iK,2023-05-01,Retained,9,11620.25,
EIxcMWsjqrEQsV,2022-01-01,Retained,333,576908.44,
EYLTxmHeAdoM83,2023-02-01,Retained,2,740.0,
9IjHJMIzJdec5L,2021-07-01,New,13,700060.0,
9N6rRhKjQDUMnn,2021-07-01,New,400,3023832.0,
9N6rRhKjQDUMnn,2022-07-01,Retained,1308,10296870.0,
9N6rRhKjQDUMnn,2022-10-01,Retained,1282,10764445.0,
ISsZMyPxi3J7yz,2023-05-01,Retained,2,6780.0,
IdcFgxa3kIazXn,2022-09-01,Retained,3,15140.0,
IlzNxxW6n35Lip,2022-02-01,Retained,1,80.0,2022-03-01
Ine1ZhuUjRs31h,2022-09-01,New,1,10200.0,2022-10-01
Iny8NuZ1aS6rwT,2022-01-01,New,1,99.0,
IwdR6VRa52PDLP,2022-04-01,New,1,500.0,2022-05-01
Izo9C1okdjID0V,2022-02-01,New,1,10.0,2022-03-01
J31YAWIYzBuGt2,2022-05-01,Retained,58,34764.5,
J31YAWIYzBuGt2,2022-10-01,Retained,16,12743.0,
J4evQVy8OnWVPd,2023-02-01,Retained,46,144026.0,
J8AkWS6tjqZXcb,2022-06-01,Retained,4448,22571748.0,
J8AkWS6tjqZXcb,2022-07-01,Retained,4067,24450782.2,
J9RyUq9YhtAXMq,2022-10-01,Retained,4,13998.0,
J9RyUq9YhtAXMq,2023-02-01,Retained,43,71866.0,
JKQtkezRMZJOlE,2022-06-01,Retained,1,1468.0,2022-07-01
JLZQa7HpGxgRV1,2023-06-01,Retained,3,5869.33,2023-07-01
JOMQHvA2A3iV3H,2022-10-01,Revived,11,4164.2,
JOMQHvA2A3iV3H,2023-02-01,Retained,76,20550.7,
JUYxTOsFQK2jrd,2022-10-01,Retained,214,163173.8,
JfJlagUh3ZiOx6,2023-02-01,Retained,4,2280.38,
JtcBPjOEpe2eKx,2022-12-01,Retained,2,31.0,
KFNTty5ZCZcPAQ,2022-11-01,Retained,28,1771.0,2022-12-01
KKV8IhVIMok9xO,2023-04-01,Retained,17,175111.0,
BvPXTWVCRzpCPv,2022-06-01,Retained,1,3800.0,
BwK30Qv8pzl1lg,2021-11-01,Retained,25,63021.0,
Ca3qo417OiLOuc,2022-10-01,Retained,1,190.0,
Ca3qo417OiLOuc,2023-05-01,Revived,2,630.0,
CtpAyphH7r16B0,2021-07-01,New,1049,1239122.31,
CtpAyphH7r16B0,2022-06-01,Retained,32761,51257381.12,
CtpAyphH7r16B0,2022-12-01,Retained,2005,1411925.45,
E1zUWFFpqdzkTV,2022-06-01,New,1,1.0,2022-07-01
E4K5KCOPH6s09A,2021-11-01,Retained,1116,1034330.5,
E4K5KCOPH6s09A,2022-01-01,Retained,1273,1192857.5,
E4K5KCOPH6s09A,2022-06-01,Retained,1302,1184233.5,
E4K5KCOPH6s09A,2023-05-01,Retained,1932,1624289.5,
EZc0q6YycJ0CcX,2021-08-01,Retained,63,4732667.0,
ErfVnNLimg9dke,2022-01-01,Retained,64,119897.0,
EvLYqMeItzr31S,2023-03-01,Retained,110,485197.98,
EvLYqMeItzr31S,2023-04-01,Retained,82,286746.96,
EvMJQbv2hFBoBk,2021-10-01,Revived,11,645.0,2021-11-01
F0XKxcXn24VNTG,2022-12-01,Retained,2,40831.0,
GflwcKqP22inSQ,2022-03-01,Retained,1,1.0,2022-04-01
GivRQhZCX8Yi5o,2022-07-01,Revived,1,3590.0,
GivRQhZCX8Yi5o,2022-10-01,Retained,1,1740.0,
Ifvpg6S4vPD5DA,2022-06-01,Retained,1,4257.0,
IhY6Nml342ATKm,2022-02-01,Retained,2,6000.0,2022-03-01
Img1i17MJVbqQ7,2022-01-01,New,2,2.0,2022-02-01
InvKVGyeBWmn5V,2022-03-01,Retained,2,11918.0,2022-04-01
IuCftpAUMpQBat,2022-06-01,Revived,1,1.0,2022-07-01
J1Hdzfa2xy72mq,2022-12-01,Retained,68,4204338.0,
J5dyQm8IqUqnDO,2022-07-01,Retained,1,10.0,2022-08-01
JDKYQoeGbaT8ZN,2022-04-01,New,1,360.0,2022-05-01
JGjXdKTqwbaqSr,2022-12-01,Retained,594,4753900.0,
JOIapjV9D9ua3b,2022-06-01,Revived,1,10.0,2022-07-01
JcUscqqLtaxFU3,2022-06-01,New,1,41500.0,2022-07-01
Ji7j5tLSlxJOWm,2023-05-01,Retained,1,3548.99,
JpZTMXvYYEcvYx,2023-05-01,Retained,47,315984.0,
KTCGyHzLGrg57V,2023-02-01,Retained,1,1.6,
KY0vhiQOpRjogE,2023-05-01,Retained,3,1864.8,
Kn1bGfdqgHP9zU,2022-12-01,New,5,320.0,2023-01-01
GGPnOtFi8X6Byq,2022-11-01,Retained,39,17685.0,
GHFPrjVF9LMkO3,2022-06-01,Revived,1,3000.0,
GLuzE79Z8dsaX5,2022-01-01,New,1,15.0,2022-02-01
HPza7xV7m5HBhW,2022-06-01,Retained,16,404222.96,
HQC34JJ5gWGiBp,2021-08-01,Retained,1,15630.0,
HQC34JJ5gWGiBp,2023-04-01,Revived,1,7420.0,
HQovztUnnw6lBq,2021-07-01,New,12,50310.0,
HQovztUnnw6lBq,2022-10-01,Retained,12,79465.0,
HS7RSZBcmCPZy1,2021-07-01,New,2,1635.0,
HafbYCcF2YyvGU,2021-08-01,New,2,32.0,
HpQt9TMlVNJMsp,2022-12-01,Retained,123,37882.0,
HpW4K5NzuhglrM,2023-01-01,Revived,2,10.0,2023-02-01
HxLXtR8DQCFwrN,2022-05-01,Retained,11,6884.12,
Hy3wy0mIp0LZ6p,2021-12-01,Retained,2,7593.0,
GkyFMFiptH7tgQ,2021-07-01,New,17,32127.0,
GkyFMFiptH7tgQ,2022-10-01,Retained,5,2113.0,
Gq1NqCMJoJ7WVO,2021-08-01,New,1,4200.0,2021-09-01
H4JhTtjdLSvsRW,2021-12-01,Retained,8,9184.0,
H4JhTtjdLSvsRW,2023-02-01,Retained,13,16885.5,
H7mGHFB1KyTJgI,2022-04-01,Retained,126,1957158.0,
H7mGHFB1KyTJgI,2022-06-01,Retained,182,2796990.0,
HHg2yzDd7ewboR,2022-06-01,Revived,1,714.0,
HOOvHWlvVlG1vs,2023-06-01,Revived,24,113200.0,2023-07-01
HOOwCCeYYaDjmE,2021-07-01,New,411,8441722.98,
GEuimaFqQjUvj3,2023-06-01,Retained,1,2392.0,2023-07-01
GGopzL2yztDiAO,2021-11-01,Retained,7,133074.0,
GGopzL2yztDiAO,2023-02-01,Revived,1,53466.0,
GLapjnPFrZFqiV,2022-06-01,Retained,6,9976.0,
GLapjnPFrZFqiV,2022-12-01,Retained,7,15526.0,
GRuK1043JIyR8s,2022-01-01,Retained,6,2644.4,
ILo8ThUy54hABK,2022-06-01,Retained,3,1897.0,
HSsG6Sr59bdEtH,2022-02-01,Retained,3,2477.0,2022-03-01
HXDC9fjFiZrOjH,2022-09-01,Retained,5,2979.42,
HY1zAnMM43lcYP,2021-07-01,New,1,10.0,2021-08-01
Hkwp2ind1vBOhI,2021-08-01,New,2,1010.0,
Hkwp2ind1vBOhI,2022-09-01,Retained,1,2000.0,2022-10-01
HkxtrmUurfC6XB,2021-08-01,New,1,1.0,2021-09-01
I4g7eOtMg02lRU,2021-11-01,New,2,930.0,
GV0hwqubQFvApz,2023-05-01,Retained,6,33340.25,
GneaLXoI8bxCw5,2023-05-01,Revived,3,45000.0,
HIvTtwPHjgwfLx,2021-07-01,New,3,21449.0,
HIvTtwPHjgwfLx,2022-10-01,Retained,99,859321.0,
HKYfQ2JVRLHUXv,2021-11-01,Revived,2,1789.0,
7u5l1V31itGzOo,2022-03-01,Retained,72,594039.54,
7u5l1V31itGzOo,2022-10-01,Retained,72,553870.15,
IDwutsHcu2IqlL,2022-12-01,Retained,2423,1326312.02,
IDwutsHcu2IqlL,2023-03-01,Retained,2788,894181.88,
IIIDXNDunenJgq,2021-11-01,New,1,100.0,2021-12-01
EmBL1r4lP9XKJK,2021-11-01,Revived,1,280.0,
En62zQS1d46txB,2022-08-01,Retained,166,561952.0,
F6R7u8BHq8jtw9,2022-05-01,Retained,43,4417.0,
F6R7u8BHq8jtw9,2023-06-01,Retained,68,147389.9,
FNQyXYpM2MRBaf,2023-02-01,Retained,4,8363.0,2023-03-01
FRpMUKDua5Byct,2022-02-01,Retained,6,4093.66,
FZeC27CRcSuirM,2022-04-01,Retained,1,2.0,2022-05-01
FbZqdQSg8Vctin,2022-11-01,Retained,79,40800.33,2022-12-01
Fe6UOIoeywi6qm,2022-11-01,Retained,2,8260.0,
FpC9csLfQNzC3q,2021-11-01,Retained,4,13500.0,
FqQCoBB9YeFD9u,2021-11-01,Retained,15,172400.0,2021-12-01
FsiTCvebM5qzMJ,2022-05-01,Retained,38,38557.0,
FsiTCvebM5qzMJ,2022-09-01,Retained,32,34126.0,
Ftg6HZfvnXbUb1,2022-07-01,New,1,2343.0,2022-08-01
Fv0MJYnqLpHr0X,2023-04-01,Retained,28,2232287.0,
Fxn6VvmsxyWttV,2022-09-01,Revived,2,12.0,2022-10-01
Fyem9NiStXU45U,2022-03-01,Revived,115,227600.0,
Gtv4aCrQs9bXv7,2022-04-01,New,1,10.0,2022-05-01
GvXEsRconXchiY,2021-12-01,Retained,13,23638.88,
GvXEsRconXchiY,2023-05-01,Retained,42,162715.7,
GxV8AU6afXVYXD,2022-01-01,Retained,11,5482.0,
GxV8AU6afXVYXD,2022-11-01,Retained,7,2819.0,
H18PJZuLEQfJ71,2022-12-01,Retained,1,798.0,
K8Bas1H1S1xKRT,2023-05-01,Revived,6,6.0,2023-06-01
KEApB83G1vY1yk,2023-01-01,Revived,1,2598.0,2023-02-01
KG6YJPpYnA8QTm,2023-02-01,Revived,3,50.0,2023-03-01
KJnTdYqMl7xVfD,2022-09-01,New,1,10.0,2022-10-01
KKdP5TSAHFnVlq,2023-07-01,Retained,1,500.0,2023-08-01
KRcogpVO010ptX,2023-01-01,Revived,1,12499.0,2023-02-01
ISNWxoDOVs59Wz,2022-02-01,Retained,7,502.0,
ItBWcgVkF67w5B,2023-04-01,Retained,48,6332696.0,
Iy6d4o5Qd2JAcs,2022-02-01,New,3,105.0,
J6tah9XNF29Me1,2022-09-01,Revived,3,8238.58,
J7MCEeBZJkHIdD,2022-08-01,Retained,1,4.7,2022-09-01
J9OM89eEDLlDzB,2022-03-01,New,1,1.0,2022-04-01
JIUt86d3uG7jEo,2022-04-01,New,1,50.0,2022-05-01
Jje3xg4aW9JPQG,2022-06-01,New,1,51699.0,
JmQVWGwCEMIOpm,2023-01-01,Revived,6,436.0,2023-02-01
JoRZiaYEODcFqo,2022-08-01,Retained,1,4.0,2022-09-01
5pMdWYHTTBDw4d,2023-05-01,Revived,2,30.0,2023-06-01
9Tu5ng6QPzT8zG,2022-11-01,Retained,546,495115.25,
CEIiBQHwNFXykP,2021-11-01,Retained,18,26941.0,
CNn6ZEBIGRFolr,2021-08-01,Retained,13,13120.0,
CNn6ZEBIGRFolr,2022-02-01,Retained,8,6480.0,
CsLSTXaqsylmC7,2021-07-01,New,1,122.2,2021-08-01
K36EEbqCK9j9Iy,2023-01-01,New,1,1.0,
KFlnHuyafkD1Xd,2022-12-01,Revived,1,200.0,2023-01-01
KRwnMnQxSZ7DEN,2022-10-01,New,1,50.0,2022-11-01
KYRyieorjofxFf,2022-11-01,New,2,381.0,
KbA8UKc2eFB9Kb,2023-01-01,Retained,2,250.0,2023-02-01
Kd8qzUld7WDm73,2022-11-01,New,3,3.0,2022-12-01
KmHjcU9pJjjtxb,2023-01-01,Retained,6,22150.0,
KE7eAJFl3uQVbt,2022-11-01,Retained,2,6900.0,
KHHzYu2mMwgSTw,2023-06-01,Revived,7,1441.3,2023-07-01
KK3EN5KkFTfCNy,2022-09-01,New,1,1.0,2022-10-01
KMtfvRFDhkCytR,2022-11-01,New,1,1000.0,2022-12-01
KVCD3WJrmVhkNu,2023-02-01,Retained,30,16945.0,
KVCD3WJrmVhkNu,2023-05-01,Retained,23,22190.0,
GtX0cJMMOrKpyf,2022-06-01,Retained,66,1059040.8,
GtX0cJMMOrKpyf,2022-12-01,Retained,4,66147.2,
H3WzPk0lK0ggiz,2022-03-01,Retained,6,53124.4,
H4LhpHRSGfYv1t,2021-10-01,Retained,4,1935.0,
H4LhpHRSGfYv1t,2022-06-01,Retained,21,17188.02,
HI9nljvXJeczhP,2021-08-01,New,1,25.0,2021-09-01
HJgYwRKgjJlssC,2023-01-01,Retained,224,80208.5,
HOYyCHV8eS5X8V,2021-09-01,Retained,7,4063.05,
HOYyCHV8eS5X8V,2021-10-01,Retained,6,4455.7,
HOYyCHV8eS5X8V,2022-08-01,Retained,6,3976.4,
CWXWxuXUcHtmrt,2021-11-01,Revived,7,72369.33,
CXFAWjx1UZdMmk,2021-08-01,Retained,1179,753447.55,
CYG4ZSZ4IvF6Qi,2021-08-01,Retained,13,670045.36,
CYG4ZSZ4IvF6Qi,2022-04-01,Retained,3,109004.58,
D0fgzh6FQWbsKW,2022-12-01,Revived,2,48250.0,2023-01-01
BvJHiiw9AIPjv5,2023-02-01,New,1,1.18,2023-03-01
Cwg4nlPkvNISnZ,2023-05-01,Retained,77,3197788.94,2023-06-01
CxQVONyFF4aSpD,2023-06-01,Retained,3,218000.0,2023-07-01
D0Y6Za7f53LIBO,2022-03-01,Retained,4,1706.2,
D0Y6Za7f53LIBO,2023-07-01,Retained,2,31000.0,2023-08-01
D77LWbhXRr8DkH,2023-06-01,Retained,1,13184.0,
HpJCPcWmNUyL1U,2021-08-01,New,2,11.0,
GfFKDIgT3p8akt,2022-07-01,Retained,1884,1385889.33,
GfFKDIgT3p8akt,2023-03-01,Retained,2798,2344615.35,
GnbhsNasm76kJ5,2022-11-01,Retained,20,69650.0,
H9NfCzzHayLot5,2022-09-01,Revived,1,3000.0,
HCEmdrnILWUX37,2021-11-01,Revived,1,236.0,
HFqppTxkcxov3x,2022-01-01,Retained,9,4458.1,2022-02-01
HIx6AM2MV4TnKx,2023-05-01,New,6,120000.0,2023-06-01
IkBBg7LRcdhgE4,2023-02-01,Retained,34,35393.44,
IkBBg7LRcdhgE4,2023-05-01,Retained,7,3906.77,
ImPGuiaAgH7sxr,2023-03-01,Retained,1,4400.0,
ImgLtWW4hyF8dO,2023-04-01,Retained,2,32900.0,2023-05-01
Iqp4FLeDdD1DKK,2022-04-01,Revived,3,147.0,2022-05-01
Ivvo7EpAiaRX8G,2022-02-01,New,57,801.6,
Iz0ZggOxPUjlx7,2023-02-01,Retained,4,16099.0,
JCLB3VjBDjdPvh,2023-01-01,Revived,1,61200.0,2023-02-01
